category	paragraph_1	paragraph_2	len_pargraph_1	is_plagiarism	plagiarism_type	cleaned_paragraph_1	cleaned_paragraph_2
biology	"""Populasi dunia berjumlah hampir 7,6 miliar pada pertengahan 2017 (kira-kira satu miliar lebih banyak dibandingkan tahun 2005) dan diperkirakan akan mencapai 11,1 miliar pada tahun 2100. Sir David King, mantan kepala penasihat ilmiah untuk pemerintah Inggris, mengatakan pada parlemen: """"Sudah jelas bahwa pertumbuhan populasi manusia secara besar-besaran selama abad ke-20 berdampak lebih besar pada keanekaragaman hayati dibandingkan faktor tunggal lainnya."""" Paling tidak sampai pertengahan abad ke-21, hilangnya keanekaragaman hayati murni di seluruh dunia mungkin akan sangat bergantung pada tingkat kelahiran manusia di seluruh dunia. Ahli biologi seperti Paul R. Ehrlich dan Stuart Pimm mencatat bahwa pertumbuhan populasi manusia dan konsumsi berlebihan adalah pendorong utama kepunahan spesies."""	"""Populasi dunia berjumlah hampir 7,6 miliar pada pertengahan 2017 (sekitar satu miliar lebih dari pada tahun 2005) dan diperkirakan akan mencapai 11,1 miliar pada 2100. Sir David King, mantan Kepala Penasihat Ilmiah untuk Pemerintah Inggris, """"Itu Jelas bahwa pertumbuhan populasi manusia masif selama abad ke-20 memiliki dampak yang lebih besar pada keanekaragaman hayati dibandingkan dengan faktor tunggal lainnya. """" Setidaknya pertengahan abad ke-21, hilangnya keanekaragaman hayati murni di seluruh dunia mungkin sangat bergantung pada tingkat kelahiran manusia di seluruh dunia. Ahli biologi seperti Paul R. Ehrlich dan Stuart Pimm mencatat bahwa pertumbuhan populasi manusia dan konsumsi yang berlebihan adalah pendorong utama kepunahan spesies. """	4	True	paraphrase	populasi 7 6 miliar 2017 miliar banding 2005 capai 11 1 miliar 2100 sir david king mantan kepala nasihat ilmiah perintah inggris parlemen tumbuh populasi manusia abad ke-20 dampak banding faktor tunggal abad ke-21 hilang murni gantung tingkat lahir manusia ahli biologi paul r ehrlich stuart pimm catat tumbuh populasi manusia konsumsi dorong utama punah	populasi 7 6 miliar 2017 miliar 2005 capai 11 1 miliar 2100 sir david king mantan kepala nasihat ilmiah perintah inggris tumbuh populasi manusia masif abad ke-20 milik dampak banding faktor tunggal abad ke-21 hilang murni gantung tingkat lahir manusia ahli biologi paul r ehrlich stuart pimm catat tumbuh populasi manusia konsumsi dorong utama punah 
chemistry	Efek Zeeman disebabkan oleh interaksi medan magnet dengan momen magnetik atom dan elektronnya. Beberapa atom dapat memiliki banyak konfigurasi elektron dengan aras energi yang sama, sehingga akan tampak sebagai satu garis spektrum	Efek Zeeman disebabkan oleh interaksi medan magnet dengan momen magnetik atom dan elektron. Beberapa atom dapat memiliki banyak konfigurasi elektron dengan area energi yang sama, sehingga akan muncul sebagai satu garis spektrum 	2	True	paraphrase	efek zeeman interaksi medan magnet momen magnetik milik konfigurasi aras garis spektrum	efek zeeman interaksi medan magnet momen magnetik milik konfigurasi area muncul garis spektrum
geography	Biogeografi mencakup analisis dan penjelasan mengenai pola distribusi dipadukan dengan pemahaman mengenai perubahan distribusi makhluk hidup dari masa lampau hingga saat ini. Kajian utama dalam biogeografi membahas tentang sejarah perkembangan dari kelompok-kelompok organisme	Biogeografi mencakup analisis dan penjelasan pola distribusi yang dikombinasikan dengan pemahaman tentang perubahan distribusi makhluk hidup dari masa lalu hingga saat ini. Studi utama dalam biogeografi membahas sejarah pengembangan kelompok organisme 	2	True	paraphrase	biogeografi cakup analisis pola distribusi padu paham ubah distribusi makhluk hidup lampau kaji utama biogeografi bahas sejarah kembang kelompok organisme	biogeografi cakup analisis pola distribusi kombinasi paham ubah distribusi makhluk hidup studi utama biogeografi bahas sejarah kembang kelompok organisme
environment	Pada saat ini, bahan bakar hidrokarbon cair menjadi bentuk penggunaan energi yang dominan. Namun, bahan bakar jenis ini akan menghasilkan gas rumah kaca ketika digunakan untuk menggerakkan mesin mobil, truk, kereta, kapal, dan pesawat terbang. Energi non-karbon seperti hidrogen, atau rendah emisi karbon seperti etanol dan biodiesel, berkembang merespon ancaman yang sangat mungkin terjadi akibat emisi gas rumah kaca.	Energi non-karbon seperti hidrogen, atau rendah emisi karbon seperti etanol dan biodiesel, berkembang merespon ancaman yang sangat mungkin terjadi akibat emisi gas rumah kaca.	3	True	partial literal	bahan bakar hidrokarbon cair bentuk dominan bahan bakar jenis hasil gas kaca gerak mesin mobil truk kereta pesawat terbang non-karbon hidrogen rendah emisi etanol biodiesel kembang merespon ancam akibat emisi gas kaca	non-karbon hidrogen rendah emisi etanol biodiesel kembang merespon ancam akibat emisi gas kaca
environment	Pada saat itu, batubara menjadi sumber energi dominan untuk kemudian digantikan oleh minyak bumi pada pertengahan abad ke-19. Pada abad ke-20, energi gas mulai biasa digunakan di dunia sebagai sumber energi	Oleh karena itu, pemanfaatan teknologi binary cycle geothermal power plant sudah tepat dilakukan untuk saat ini. Dengan tidak menutup kemungkinan adanya rekayasa teknologi baru yang mampu memproduksi energi dari sumber panas bumi bertemperatur rendah sampai sedang dengan lebih efektif dan efisien.	2	False	non-plagiarism	batubara sumber dominan ganti minyak bumi abad ke-19 abad ke-20 gas sumber	manfaat teknologi binary cycle geothermal power plant tutup rekayasa teknologi produksi sumber panas bumi temperatur rendah efektif efisien
technology	"""a dan b dalam lokasi bernama A dan B. Algoritme dijalankan dengan pengurangan berturut-turut dalam dua pengulangan: JIKA pengujian B >= A menghasilkan """"ya"""" (atau benar) (lebih akuratnya angka b dalam lokasi B lebih besar atau sama dengan angka a dalam lokasi A) MAKA, algoritme menentukan B ← B - A (artinya angka b - a menggantikan b sebelumnya)"""	^ Thomas Beattie, seorang penumpang kelas satu, dan dua awak kapal, seorang juru api dan seorang pelaut. ^ Contohnya terdapat pada buku karya Daniel Butler mengenai RMS Titanic berjudul Unsinkable ^ Pada awal tenggelamnya kapal, lagu-lagu yang lebih ceria dimainkan seperti ragtime	2	False	non-plagiarism	a b lokasi nama a b jalan ulang uji b a hasil ya akurat angka b lokasi b angka a lokasi a b b - a angka b - a ganti b	thomas beattie awak juru api contoh buku karya daniel butler rms judul unsinkable tenggelam lagu ceria main ragtime
covid19	Kecenderungan menurunnya rata-rata tes harian di Indonesia dalam 2 minggu terakhir menunjukkan semakin melonggarnya penerapan strategi 3T. Padahal yang harus kita lakukan adalah terus meningkatkan jumlah tes harian agar semakin besar potensi untuk menjaring dan mengisolasi pertumbuhan dan penyebaran virus Corona di Indonesia. Sementara pada saat ini yang terjadi justru kebalikannya yaitu melemah di saat tes harian masih jauh dari cukup.	Kecenderungan penurunan tes harian rata-rata di Indonesia dalam 2 minggu terakhir menunjukkan semakin mudah kehilangan penerapan strategi 3T. Meskipun apa yang harus kita lakukan adalah terus meningkatkan jumlah tes harian sehingga semakin besar potensi untuk menangkap dan mengisolasi pertumbuhan dan penyebaran virus korona di Indonesia. Sementara saat ini apa yang terjadi justru kebalikan dari melemah ketika tes harian masih jauh dari cukup. 	3	True	paraphrase	cenderung turun tes 2 longgar terap strategi 3t laku tingkat tes potensi jaring isolasi tumbuh sebar corona lemah tes	cenderung turun tes 2 mudah hilang terap strategi 3t laku tingkat tes potensi tangkap isolasi tumbuh sebar korona lemah tes 
covid19	Sejak dilaksanakannya PPKM Mikro, pertumbuhan kasus positif dan kematian Covid-19 memang mengalami pelambatan di sebagian wilayah Indonesia. Tetapi harus diingat bahwa berbagai indikator menunjukkan pandemi di Indonesia belum berada pada level terkendali dan pertumbuhan kasus masih tinggi.	Sejak dilaksanakannya PPKM Mikro pelambatan beserta kematian Covid-19 ada dialami pertambahan afair nyata di sebagian ranah Indonesia Tetapi layak diingat bahwa berbagai indeks menandakan endemi dekat Indonesia belum berada pada tangga terkendali dan kemajuan persoalan lagi ala 	2	True	structural change	laksana ppkm mikro tumbuh positif mati covid-19 alami lambat indikator level kendali tumbuh	laksana ppkm mikro lambat mati covid-19 alami afair nyata ranah layak indeks tanda endemi kendali maju ala
chemistry	Dalam pengobatan, ahli biokimia menyelidiki penyebab dan penyembuhan penyakit. Ilmu gizi mempelajari bagaimana menjaga kesehatan dan kebugaran serta pengaruh dari kekurangan gizi	In  pengobatan, ahli biokimia menyelidiki penyebab dan penyembuhan disease. Science  gizi mempelajari bagaimana menjaga kesehatan dan kebugaran and  pengaruh dari kekurangan nutrition	2	True	translated	obat ahli biokimia selidik sembuh sakit ilmu gizi ajar jaga bugar pengaruh gizi	in obat ahli biokimia selidik sembuh disease science gizi ajar jaga bugar and pengaruh nutrition
biology	Polisakarida adalah monosakarida terpolimerisasi menjadi karbohidrat kompleks. Contohnya adalah pati, selulosa, dan glikogen. Molekul polisakarida umumnya berukuran besar dan seringkali memiliki konektivitas bercabang yang kompleks. Polisakarida yang lebih pendek, dengan 3 sampai 10 monomer disebut oligosakarida.	Darwin mempublikasi teori evolusi melalui seleksi alamnya dalam buku On the Origin of Species pada tahun 1859. Teorinya memberikan implikasi bahwa semua kehidupan, termasuk pula manusia, merupakan hasil dari proses-proses alami yang berkelanjutan. Implikasi ini mendapatkan keberatan dari berbagai pihak-pihak keagamaan yang percaya bahwa jenis-jenis kehidupan yang bervariasi diciptakan oleh Sang pencipta. Keberatan tersebut berbeda 180 derajat dengan tingkat dukungan para ilmuwan yang mencapai lebih dari 99 persen pada zaman sekarang.	4	False	non-plagiarism	polisakarida monosakarida polimerisasi karbohidrat kompleks contoh pati selulosa glikogen molekul polisakarida ukur seringkali milik konektivitas cabang kompleks polisakarida pendek 3 10 monomer oligosakarida	darwin publikasi teori evolusi seleksi alam buku on the origin of species 1859 teori implikasi hidup manusia hasil proses alami implikasi berat agama percaya jenis hidup variasi cipta sang cipta berat beda 180 derajat tingkat dukung ilmuwan capai 99 persen zaman
technology	Dengan menggabungkan mesin bolak-balik dengan sebuah turbin, pemakaian bahan bakar dapat dikurangi dan tenaga motif meningkat dengan jumlah uap yang sama.	"""Sifat dominasi dunia AI yang tak dapat dielakkan, kadang-kadang disebut """"the Singularity"""", juga dibantah oleh beberapa penulis sains seperti Isaac Asimov, Vernor Vinge dan Kevin Warwick. Dalam pekerjaan seperti manga Ghost in the Shell-nya orang Jepang, keberadaan mesin cerdas mempersoalkan definisi hidup sebagai organisme lebih dari sekadar kategori entitas mandiri yang lebih luas, membangun konsep kecerdasan sistemik yang bergagasan"""	1	False	non-plagiarism	gabung mesin bolak-balik turbin pakai bahan bakar rang tenaga motif tingkat uap	sifat dominasi ai elak kadang the singularity ban tulis sains isaac asimov vernor vinge kevin warwick kerja manga ghost in the shell-nya orang jepang mesin cerdas definisi hidup organisme kategori entitas mandiri luas bangun konsep cerdas sistemik gagas
biology	Penghasilkan jumlah keturunan yang lebih banyak daripada jumlah orang tua beserta keterwarisan sifat-sifat ini merupakan fakta tambahan mengenai kehidupan yang mendukung dasar-dasar ilmiah seleksi alam. Gaya dorong seleksi alam dapat terlihat dengan jelas pada populasi yang terisolasi, baik oleh karena perbedaan geografi maupun mekanisme lain yang mencegah pertukaran genetika	Gaya dorong seleksi alam dapat terlihat dengan jelas pada populasi yang terisolasi, baik oleh karena perbedaan geografi maupun mekanisme lain yang mencegah pertukaran genetika	2	True	partial literal	hasil turun orang tua waris sifat fakta hidup dukung dasar ilmiah seleksi alam gaya dorong seleksi alam populasi isolasi beda mekanisme cegah tukar genetika	gaya dorong seleksi alam populasi isolasi beda mekanisme cegah tukar genetika
health	Negeri Bunga Sakura, Jepang dikabarkan akan membuang limbah reaktor nuklir Fukushima ke laut. Keputusan tersebut sontak menuai pro kontra dari negara sekitar karena dikhawatirkan mencemarkan lingkungan.	Keputusan tersebut sontak menuai pro kontra dari negara sekitar karena dikhawatirkan mencemarkan lingkungan.	2	True	partial literal	negeri bunga sakura jepang kabar buang limbah reaktor nuklir fukushima putus sontak tuai pro kontra khawatir cemar lingkung	putus sontak tuai pro kontra khawatir cemar lingkung
technology	White Star Line mengoperasikan dua kapal di Cherbourg, SS Traffic dan SS Nomadic. Keduanya dirancang sedimikian rupa sebagai kapal tender untuk kapal kelas Olympic dan diluncurkan tidak lama setelah Titanic (Nomadic saat ini adalah satu-satunya kapal White Star Line yang masih beroperasi)	White Star Line mengoperasikan dua kapal di Cherbourg, lalu lintas SS dan SS nomaden. Keduanya dirancang sedemikian rupa sebagai tender untuk kapal kelas Olimpiade dan diluncurkan tak lama setelah Titanic (Nomadic sekarang adalah satu-satunya kapal garis bintang putih yang masih beroperasi) 	2	True	paraphrase	white star line operasi cherbourg ss traffic ss nomadic rancang sedimikian rupa tender olympic luncur nomadic white star line operasi	white star line operasi cherbourg lintas ss ss nomaden rancang rupa tender olimpiade luncur nomadic garis bintang putih operasi
history	Hari berikutnya dia ikut bersama rombongan berwisata ke tempat-tempat bersejarah di kota. Subardjo dan Sulaiman mengunjungi Istana Musim Dingin, tempat bentrokan sewaktu terjadi Revolusi Oktober; pabrik-pabrik zaman Czar; dan ikon-ikon kota Leningrad lainnya	Lain dengan Haji Agus Salim, perdana menteri Republik Indonesia (RI) pertama Sutan Sjahrir memiliki kesukaan jajan sate ayam Madura. Dari salah seorang putri-nya, sejarawan Rushdy Hoesein sempat mendapat keterangan jika Sjahrir datang ke suatu tempat maka dia selalu mengutamakan sate ayam sebagai menu makan-nya.	2	False	non-plagiarism	rombong wisata sejarah kota subardjo sulaiman unjung istana musim dingin bentrok revolusi oktober pabrik zaman czar ikon kota leningrad	haji agus salim perdana menteri republik ri sutan sjahrir milik suka jajan sate ayam madura salah putri sejarawan rushdy hoesein terang sjahrir utama sate ayam menu makan
biology	Ada fosil tikar mikrob yang ditemukan di batupasir berumur 3,48 miliar tahun di Australia Barat. Bukti fisik awal lain dari zat biogenik adalah grafit pada batuan metasedimentari berumur 3,7 miliar tahun yang ditemukan di Greenland Barat	Ada fosil tikar mikrob yang ditemukan di batupasir berumur 3,48 miliar tahun di Australia Barat. Bukti fisik awal lain dari zat biogenik adalah grafit pada batuan metasedimentari berumur 3,7 miliar tahun yang ditemukan di Greenland Barat	2	True	literal	fosil tikar mikrob temu batupasir umur 3 48 miliar australia barat bukti fisik zat biogenik grafit batu metasedimentari umur 3 7 miliar temu greenland barat	fosil tikar mikrob temu batupasir umur 3 48 miliar australia barat bukti fisik zat biogenik grafit batu metasedimentari umur 3 7 miliar temu greenland barat
biology	Lipid lain di antaranya prostaglandin dan leukotrien yang keduanya disintesis dari asam arakidonat, salah satu jenis asam lemak.	Lipid  lain di antaranya prostaglandin dan leukotrien yang both  disintesis dari asam Arakidonat,  salah satu jenis acid  fat.	1	True	translated	lipid prostaglandin leukotrien sintesis arakidonat salah jenis lemak	lipid prostaglandin leukotrien both sintesis arakidonat salah jenis acid fat
